,Date,Regular,Diesel,date_encoding
0,2022-08-29,3.85,5.06,0.0
1,2022-08-30,3.516235766035409,6.138416336590385,0.14285714285714285
2,2022-08-31,3.0658001992690043,3.829384331524781,0.2857142857142857
3,2022-09-01,5.630123139397477,6.332063417277226,0.42857142857142855
4,2022-09-02,3.8843147466090437,2.521082551712645,0.5714285714285714
5,2022-09-03,4.00021000273239,3.7840469528272545,0.7142857142857143
6,2022-09-04,4.490375495158188,4.472726465727662,0.8571428571428571
7,2022-09-05,3.79,5.07,1.0
8,2022-09-06,5.980661515236342,7.636426045123804,1.1428571428571428
9,2022-09-07,6.570694781509818,5.171102686239062,1.2857142857142858
10,2022-09-08,3.5131106658338798,9.974003371316005,1.4285714285714286
11,2022-09-09,4.527764331076367,4.59356461577949,1.5714285714285714
12,2022-09-10,3.0614786558926865,6.3912712658792215,1.7142857142857142
13,2022-09-11,3.913766379080985,6.724595581211588,1.8571428571428572
14,2022-09-12,3.72,5.01,2.0
15,2022-09-13,4.991385941770211,6.201402687221589,2.142857142857143
16,2022-09-14,2.145509866326759,5.313410929581504,2.2857142857142856
17,2022-09-15,1.3618965888486878,4.771975022846391,2.4285714285714284
18,2022-09-16,4.961972561418891,4.823648630386843,2.5714285714285716
19,2022-09-17,3.394571742674016,3.280079690277004,2.7142857142857144
20,2022-09-18,3.7657223457377476,9.022534162165222,2.857142857142857
21,2022-09-19,3.68,4.95,3.0
22,2022-09-20,2.2387692469389178,2.8047391129297576,3.142857142857143
23,2022-09-21,3.714133827556935,4.434635419140177,3.2857142857142856
24,2022-09-22,6.8313482494164806,7.12278359431371,3.4285714285714284
25,2022-09-23,2.747028605460166,3.989737292324751,3.5714285714285716
26,2022-09-24,5.287000597305475,4.438165687271249,3.7142857142857144
27,2022-09-25,4.07627488257334,3.279379703121877,3.857142857142857
28,2022-09-26,3.73,4.9,4.0
29,2022-09-27,3.842301411106586,3.983140088428038,4.142857142857143
30,2022-09-28,4.257539743035377,1.3487185811322844,4.285714285714286
31,2022-09-29,4.275554851100876,3.0976231481037884,4.428571428571429
32,2022-09-30,1.144725820380999,3.8522312751105936,4.571428571428571
33,2022-10-01,4.982740388603359,5.573154335376346,4.714285714285714
34,2022-10-02,4.872730440134688,7.976524977022786,4.857142857142857
35,2022-10-03,3.8,4.87,5.0
36,2022-10-04,1.6033713676753178,2.297535569246049,5.142857142857143
37,2022-10-05,4.434153316085598,4.741722236655806,5.285714285714286
38,2022-10-06,2.644069257620038,4.554545279415883,5.428571428571429
39,2022-10-07,6.311188298005924,4.946383533515885,5.571428571428571
40,2022-10-08,4.38998789966649,6.876329439980603,5.714285714285714
41,2022-10-09,3.4057344349771164,5.623218039660437,5.857142857142857
42,2022-10-10,3.92,5.06,6.0
43,2022-10-11,6.971328635847225,3.062451504116185,6.142857142857143
44,2022-10-12,5.441199232199653,4.384423740581574,6.285714285714286
45,2022-10-13,1.4000452294101264,4.8907071940108935,6.428571428571429
46,2022-10-14,0.41366982544681363,1.837048914799741,6.571428571428571
47,2022-10-15,6.815684158303991,8.5684877795785,6.714285714285714
48,2022-10-16,2.7461153107900906,5.457352310657115,6.857142857142857
49,2022-10-17,3.89,5.28,7.0
50,2022-10-18,2.4168979369692263,7.155587100583639,7.142857142857143
51,2022-10-19,3.4980442612978413,4.160790969407855,7.285714285714286
52,2022-10-20,5.434407671387069,6.564987367296791,7.428571428571429
53,2022-10-21,3.2392475752061394,5.479317250446768,7.571428571428571
54,2022-10-22,3.9933294194156344,4.076146594120164,7.714285714285714
55,2022-10-23,4.972581950309788,6.17060921186641,7.857142857142857
56,2022-10-24,3.79,5.33,8.0
57,2022-10-25,0.8496913693582737,4.826527375640735,8.142857142857142
58,2022-10-26,3.0817422793287195,3.2184085289286997,8.285714285714286
59,2022-10-27,4.28298611331512,6.603259190393436,8.428571428571429
60,2022-10-28,1.7514874449006612,4.88546587193224,8.571428571428571
61,2022-10-29,2.830795802403457,6.1259142022006765,8.714285714285714
62,2022-10-30,3.750966370068861,4.695908594144685,8.857142857142858
63,2022-10-31,3.76,5.31,9.0
64,2022-11-01,3.9607534740834,4.814974769420351,9.142857142857142
65,2022-11-02,3.40511162393283,3.1921619969861785,9.285714285714286
66,2022-11-03,7.567609305219866,5.521066155741122,9.428571428571429
67,2022-11-04,-0.4868284068911528,3.4703340965181515,9.571428571428571
68,2022-11-05,4.420399406829986,7.526896621340981,9.714285714285714
69,2022-11-06,5.01076435763156,3.385483933932229,9.857142857142858
70,2022-11-07,3.8,5.34,10.0
71,2022-11-08,1.537906963229176,5.388302040840366,10.142857142857142
72,2022-11-09,2.954934800053576,4.990908021340449,10.285714285714286
73,2022-11-10,2.61657302795095,5.491678557810161,10.428571428571429
74,2022-11-11,1.2206367429818221,5.934190382357659,10.571428571428571
75,2022-11-12,2.7232403331653994,5.931893890711275,10.714285714285714
76,2022-11-13,2.8255015010026083,3.811326746949569,10.857142857142858
77,2022-11-14,3.77,5.36,11.0
78,2022-11-15,2.901939482037379,4.006012128620124,11.142857142857142
79,2022-11-16,4.607673461680937,6.816122167297021,11.285714285714286
80,2022-11-17,4.551895454513941,2.7286641308562034,11.428571428571429
81,2022-11-18,2.8650745944696108,6.992354813403538,11.571428571428571
82,2022-11-19,1.8452106363582654,5.546312402621473,11.714285714285714
83,2022-11-20,1.5472217666157184,4.712207673268701,11.857142857142858
84,2022-11-21,3.66,5.3,12.0
85,2022-11-22,3.6748254329261143,6.250573690357445,12.142857142857142
86,2022-11-23,2.196579321520524,3.8112696307710046,12.285714285714286
87,2022-11-24,3.576080396742505,5.308309819176027,12.428571428571429
88,2022-11-25,5.487337933710005,4.030682764181388,12.571428571428571
89,2022-11-26,3.265582380732585,4.910077625749062,12.714285714285714
90,2022-11-27,5.041371181400326,2.0072014825881466,12.857142857142858
91,2022-11-28,3.55,5.22,13.0
92,2022-11-29,3.9991358443947678,6.181337455878852,13.142857142857142
93,2022-11-30,0.9116838964047442,4.817811164161437,13.285714285714286
94,2022-12-01,3.6292553156459237,5.169637995696532,13.428571428571429
95,2022-12-02,4.168603483986029,1.6838267537729852,13.571428571428571
96,2022-12-03,3.990953065206525,4.3599000126064285,13.714285714285714
97,2022-12-04,1.7274583384998587,7.443107169293336,13.857142857142858
98,2022-12-05,3.4,5.08,14.0
99,2022-12-06,5.130143149131888,3.877353768815648,14.142857142857142
100,2022-12-07,2.1885775435457533,5.016408251297186,14.285714285714286
101,2022-12-08,5.720526867944565,1.7653137604818756,14.428571428571429
102,2022-12-09,1.9033462114972923,4.043687441120945,14.571428571428571
103,2022-12-10,5.210603086920122,4.421221460268039,14.714285714285714
104,2022-12-11,2.9408356747737243,7.098639423568421,14.857142857142858
105,2022-12-12,3.26,4.92,15.0
106,2022-12-13,3.9129412697321113,4.3068863202808,15.142857142857142
107,2022-12-14,3.8305114852508564,8.713107588017715,15.285714285714286
108,2022-12-15,3.5919761220456703,4.772717091241972,15.428571428571429
109,2022-12-16,4.214517097107642,5.645916200329351,15.571428571428571
110,2022-12-17,2.32073390007095,4.847963385187434,15.714285714285714
111,2022-12-18,1.6589040370046015,5.5481991003461975,15.857142857142858
112,2022-12-19,3.14,4.77,16.0
113,2022-12-20,2.973616525555772,3.212656488740543,16.142857142857142
114,2022-12-21,1.6943163953226397,6.4779325992345225,16.285714285714285
115,2022-12-22,5.03334627903559,5.618849217636978,16.428571428571427
116,2022-12-23,4.299414720701703,4.440303497183055,16.571428571428573
117,2022-12-24,1.8224030022659026,7.027704807790205,16.714285714285715
118,2022-12-25,4.5220123333469475,7.022751587849016,16.857142857142858
119,2022-12-26,3.1,4.68,17.0
120,2022-12-27,2.003208725159756,4.3997519430992265,17.142857142857142
121,2022-12-28,0.18452142142144945,4.430939571866993,17.285714285714285
122,2022-12-29,1.1014404113000538,6.688311910967357,17.428571428571427
123,2022-12-30,4.540937027202663,3.528782500457101,17.571428571428573
124,2022-12-31,3.7403079038093834,3.5787757959653437,17.714285714285715
125,2023-01-01,2.933516504009862,7.190835932188486,17.857142857142858
126,2023-01-02,3.22,4.68,18.0
127,2023-01-03,4.862403968201214,2.74914815047394,18.142857142857142
128,2023-01-04,3.7460011910454076,7.856442342496437,18.285714285714285
129,2023-01-05,2.2397843296037414,2.202570898853524,18.428571428571427
130,2023-01-06,2.9520803671583495,6.137488626046125,18.571428571428573
131,2023-01-07,3.02749264289309,6.319354430126595,18.714285714285715
132,2023-01-08,5.507072517859143,2.848036697989319,18.857142857142858
133,2023-01-09,3.28,4.65,19.0
134,2023-01-10,1.9888002978593793,4.405915357904605,19.142857142857142
135,2023-01-11,3.819920151138632,5.718131348472225,19.285714285714285
136,2023-01-12,4.174356911081069,5.021895062816515,19.428571428571427
137,2023-01-13,4.199477482861697,1.1671470125159926,19.571428571428573
138,2023-01-14,3.035881289659072,3.5600195038866724,19.714285714285715
139,2023-01-15,3.592536056689961,6.164124032096213,19.857142857142858
140,2023-01-16,3.31,4.6,20.0
141,2023-01-17,4.981982269701957,4.67071165827727,20.142857142857142
142,2023-01-18,3.3448368647227547,5.9948154039622805,20.285714285714285
143,2023-01-19,3.435001921105245,6.689611281562556,20.428571428571427
144,2023-01-20,3.2391120522603942,4.077216337465046,20.571428571428573
145,2023-01-21,2.1746682489758937,4.268275596464185,20.714285714285715
146,2023-01-22,5.318577610017111,2.678540191360323,20.857142857142858
147,2023-01-23,3.42,4.62,21.0
148,2023-01-24,5.577878414497864,3.246453096270641,21.142857142857142
149,2023-01-25,2.6351243403345483,1.9209362974267137,21.285714285714285
150,2023-01-26,3.6642522965591207,4.12348536790569,21.428571428571427
151,2023-01-27,4.6453507337479,3.2586014504972645,21.571428571428573
152,2023-01-28,4.115153675175382,1.5629821193117017,21.714285714285715
153,2023-01-29,5.307368726357557,5.985357379295708,21.857142857142858
154,2023-01-30,3.51,4.68,22.0
155,2023-01-31,3.4305364432116843,4.447994247777488,22.142857142857142
156,2023-02-01,4.166686124718934,2.99771300428934,22.285714285714285
157,2023-02-02,0.1264241565039974,7.049516986333127,22.428571428571427
158,2023-02-03,4.961519232215573,4.761755524212941,22.571428571428573
